,Unnamed: 0,comments,rating
13096,13096,hàng chính hãng bảo hành tốt  anh em nên mua ạ  chính hãng,Cực kì hài lòng
13097,13097,sản phẩm tố ,Hài lòng
13098,13098,ok,Hài lòng
13099,13099,ưng ý lắm ạ,Cực kì hài lòng
13100,13100,sản phẩm đóng gói ok  giao hàng rất nhanh  mỗi tội k check được mã qr,Hài lòng
13101,13101,vạt áo ko bằng nhau ,Rất không hài lòng
13102,13102,quần ko mặc được ,Rất không hài lòng
13103,13103,gửi sai màu  không hài lòng về chất lượng sản phẩm  sản phẩm không giống với mô tả ,Rất không hài lòng
13104,13104,hàng ok,Hài lòng
13105,13105,quần vải mát thoải mái okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,Rất không hài lòng
13106,13106,mình mua trong đợt sale dọn kho nhã nam kết hợp cùng tiki nên giá mua khá rẻ  đặt hàng vào hôm trước  hôm sau đã nhận được ngay  đơn được tặng kèm quà  sách được đóng gói trong hộp  tuy nhiên bìa mặt sau có một vết lõm vào  chắc là lúc sách trong kho bị cấn nên có để lại vết  tổng thể thì đều ổn ,Cực kì hài lòng
13107,13107,cổ áo rách  chỗ cài khuy  cái sổ chỉ te le cả  ,Rất không hài lòng
13108,13108,bị giao nhầm hàng quần nhưng quần này cũng ok chất lieuj vải co dãn vải dày dặn ,Rất không hài lòng
13109,13109,đơn tặng kèm bình giữ nhiệt mà không tặng kèm  nói chung đánh giá tốt cũng chỉ mang tính chất tham khảo ,Rất không hài lòng
13110,13110,ok,Cực kì hài lòng
13111,13111,chất lượng sản phẩm rất kém vải ko giống hình mặc vào rất ngứa kém rất không đáng tiền ,Rất không hài lòng
13112,13112,mêeeeeeeeeeeeee đẹp xuất sắc luôn ạ  hàng chất lượng  sài thích cực nha mọi người,Cực kì hài lòng
13113,13113,để vào hộp sạc tai nghe bên trái ko dính vào hộp,Rất không hài lòng
13114,13114,với giá tiền thế này thì chất lượng cũng khá ổn nhé  cho shop   ,Cực kì hài lòng
13115,13115,đóng gói cẩn thận dùng rất ổn,Cực kì hài lòng
13116,13116,giày móp méo ,Rất không hài lòng
13117,13117,chất lượng chưa thực sự tốt,Hài lòng
13118,13118,hàng ok ,Cực kì hài lòng
13119,13119,      bao bì rất cẩn thật nên khi ship về sách rất đẹp và ko bị gấp góc ạ  mua tại  https   ti ki  ,Cực kì hài lòng
13120,13120,chứ nhận hàng hết cả hồn ngâm xà bông chà mãi vẫn k sạch ,Rất không hài lòng
13121,13121,xài cực tốt,Cực kì hài lòng
13122,13122,tốt,Cực kì hài lòng
13123,13123,ok,Hài lòng
13124,13124,ok,Hài lòng
13125,13125,đẹp  mượt mà  yên tĩnh ,Cực kì hài lòng
13126,13126,tai nghe hay quá shop ơi lớn êm ko vó bị rè quá xịn xò tai nghe có cảm ứng các kiểu với cái hộp mình nghe lâu có báo pin luôn lâu lắm rồi mua hàng online mà đc cái chất lượng như vậy,Cực kì hài lòng
13127,13127,cuốn sách này thực sự cảm động  mình khóc suốt trong khi đọc  và mình cũng học được những bài học về tình yêu thương  về thế giới của trẻ em phong phú đến nhường nào nhưng lại vô tình bị người lớn phá vỡ  sách in ấn rất đẹp  mình luôn hài lòng với chất lượng của sách nhã nam ,Cực kì hài lòng
13128,13128,cho mình đổi mình đặt xxl mà giao s,Rất không hài lòng
13129,13129,   cho máy còn nguyên seal  hàng chính hãng vn a  mới   như tiki cam kết  nhưng   cho thái độ bạn đi giao hàng  mình đặt tikinow  lúc giao bạn này tỏ vẻ rất khó chịu  nói chuyện cọc cằn  bạn hỏi sao địa chỉ mình xa vậy mà đặt chi vậy  nếu là người khác đi giao sẽ hủy đơn  tại bạn sẵn chuyến nên đi giao luôn  mình nói địa chỉ này tikinow hỗ trợ nên mình đặt thôi  trong khi đó mình đặt rất nhiều lần rồi  lần nào các bạn giao cũng vui vẻ  dễ chịu  đề nghị bên tiki check lại đơn của mình xem hôm đó ai là người đi giao và làm việc lại với bạn đó  nếu không khắc phục được tình trạng này mình sẽ    xem thêm,Cực kì hài lòng
13130,13130,hàng tốt   chất lừ   căng đét   về độ bền thì còn phải chờ xem   hi vọng độ bền theo danh tiếng thương hiệu   giao hàng nhanh   chuyên nghiệp ,Cực kì hài lòng
13132,13132,mình mua  sản phẩm khác cùng với   hộp bloossomy có kèm theo quà tặng   nhưng dc giao hàng tách làm  đơn  đơn  đã dc giao chỉ gồm  hộp bloossomy  đơn  gồm  sp khác và  sp quà tặng of đơn  nhưng đơn  đã dc bên bán hủy đơn ko giao và tặng thay  voucher,Rất không hài lòng
13133,13133,chất lượng tốt,Cực kì hài lòng
13134,13134,quần màu sắc đẹp  vải mịn  mát  đường may chất lượng ,Cực kì hài lòng
13135,13135,giày chất lượng tốt  hợp với giá tiền ,Hài lòng
13136,13136,đọc  trang đầu thấy cuốn hút  cách kể chuyện hay  nội dung sâu sắc  nhưng hơi có vẻ nghiêm trọng hoá một số việc  song vẫn đáng đọc đấy các bạn,Cực kì hài lòng
13137,13137,chất vải qa xấu mỏng ,Rất không hài lòng
13138,13138,cực tốt   ,Cực kì hài lòng
13139,13139,tay áo quá ngắn k như mog đợi ,Rất không hài lòng
13140,13140,áo nhũ ờ ngoài đẹp giống hình shop chụp ,Hài lòng
13141,13141,sản phẩm kém chất lượng tai nghe rè,Rất không hài lòng
13142,13142,quần màu sắc đẹp  vải mịn  mát  đường may chất lượng ,Cực kì hài lòng
13143,13143,giao hàng nhanh  sách ko đc bọc bookcare nên chưa ưng lắm ,Hài lòng
13144,13144,hấp và nướng thịt ok  hấp củ thì k hợp lắm  ,Cực kì hài lòng
13145,13145,tốt,Cực kì hài lòng
13146,13146,sản phẩm gặp lỗi kỹ thuật ngay từ lần đầu tiên sử dụng,Rất không hài lòng
13147,13147,chất lượng ổn trong tầm giá,Cực kì hài lòng
13148,13148,sạc pin lúc vô lúc không  tai phone thì nghe một lúc sau còn nghe được một bên ,Rất không hài lòng
13149,13149,máy to  hoạt động tốt  phần nồi hơi mỏng chút,Cực kì hài lòng
13150,13150,máy đẹp  chắc chắn  thấy ghi là có quà tặng nhưng giao hàng lại ko thấy,Hài lòng
13151,13151,mình kg nghĩ là hat điều của shop to vây luôn á  nhìn rất đep mắt  mua cho kg biết ngon kg  cho shop  sao,Cực kì hài lòng
13152,13152,giao hàng nhanh tại cần thơ  mới sử dụng và thấy ổn  còn bền không thì chưa biết được  thấy sạch răng hơn nhiều so với đânh truyền thống,Cực kì hài lòng
13153,13153,vải mỏng  mặc không đứng dáng ,Rất không hài lòng
13154,13154,đóng gói rất ok   hạt đều thơm   giòn  béo   không mặn vừa ăn  sản phẩm như hình ảnh,Cực kì hài lòng
13155,13155,cần hấp dẫn hơn,Hài lòng
13156,13156,giá rẻ nhất shopee có thể   ,Hài lòng
13157,13157,chất lượng sản phẩm rất kém ,Rất không hài lòng
13158,13158,chất lượng sản phẩm rất kém  vải phi bóng  nóng và chưa mặc đã suột hết ,Rất không hài lòng
13159,13159,thấy thông tin  mua là có quà  máy phun sương hoặc loa  nhưng nhận hàng k thấy quà đâu  còn về sản phẩm thì oke,Hài lòng
13160,13160,chất lượng tốt  giao hàng nhanh ,Cực kì hài lòng
13161,13161,sổ đựng  card mà có  quyển em đếm lại thấy sổ bị thiếu mất  trang đựng ,Rất không hài lòng
13162,13162,ok,Cực kì hài lòng
13163,13163,nói chung quá thất vọng  mua về xong vứt xó chả mặc được  ,Rất không hài lòng
13164,13164,ngon lành  chuột bấm rát êm  kết nối nhanh ,Cực kì hài lòng
13165,13165,mua được cái nồi chiên tuyệt cú mèo luôn  nồi siêu to khổng lồ   lít  nhận hàng thấy bên ngoài còn khủng hơn tiki đóng gói rất chu đáo  một màng bọc bên ngoài  một thùng giấy đến thùng sản phẩm rồi đến xốp mới tới sản phẩm sản phẩm gia công sắc sảo  nhựa tốt không mùi thiết kế đẹp  nấu nhanh giao hàng siêu nhanh  giá siêu mềm   hơn chút  còn được tặng kèm sản phẩm khay nướng bánh   hộp đựng cơm quá hài lòng luôn  cảm ơn tiki nhìu nhìu nhen chờ sale sẽ mua thêm  cái nữa     ,Cực kì hài lòng
13166,13166,xài tôt,Cực kì hài lòng
13167,13167,chân ghế bị lõm  vết nhưng tạm chấp nhận  phần tay vịn gắn với đệm ngồi còn  con ốc k lắp vừa,Hài lòng
13168,13168,nội dung sách rất hay  thấm từng câu chữ,Cực kì hài lòng
13169,13169,thái độ với khách quá tệ ,Rất không hài lòng
13170,13170,giao hàng nhanh  mua đợt khuyến mại lên đc giảm giá  hàng đóng gói đẹp  cẩn thận  nội dung mình mới đọc đc   nhưng thấy khá cuốn hút  sách nói về những con người làm nghề kiến trúc  nhiều loại người  khắc hoạ chân thực  kỹ tâm lý và tính cách nhân vật  giọng văn thông minh hài hước  đôi khi mấy đoạn hội thoại hơi hack não với mình  đọc cảm thấy hiểu về xã hội nhiều hơn  có thêm những quan điểm góc nhìn mới mà trước giờ chưa nghĩ đến và chưa nghĩ đc  có thêm đam mê và nghiêm túc hơn với nghề  rất vừa lòng khi mua quyển sách này ,Cực kì hài lòng
13171,13171,chưa đọc nhưng mới còn nguyên seal  mùa dịch giao cũng nhanh  chưa đọc nên cho  ,Hài lòng
13172,13172,vận chuyển bị bể mất một lon  ướt hết cả thùng ,Hài lòng
13173,13173,màu đẹp nhưng mình k check code đc ,Hài lòng
13174,13174,mình mua  lần rồi  hàng chính hãng và rẻ hơn khá nhiều so với tgdđ  fpt với lại của tiki phân phối nữa xúc không cần suy nghĩ   mình thì dùng adapter  mua mới bên tgdđ sale còn   còn cục  này để dùng sạc khẩn cấp thôi  sạc nhanh mau chai pin lắm  d,Cực kì hài lòng
13175,13175,hàng tốt  đẹp   giá lại rẻ   đóng gói kỹ lưỡng  đã mua rồi nên biết   giao hàng nhiệt tình  ,Cực kì hài lòng
13176,13176,sách vừa mở ra đã bung ra rồi,Rất không hài lòng
13177,13177,quần nhỏ quá  đổi lại size lớn hơn shop ơi  size l,Rất không hài lòng
13178,13178,thất vọng chất lượng sản phẩm rất kém  ,Rất không hài lòng
13179,13179,giao hành nhanh  sp chính hãng,Cực kì hài lòng
13180,13180,giao bị trễ,Hài lòng
13181,13181,tại sao mình k nhận được bình nước như quảng cáo  ,Rất không hài lòng
13182,13182,hàng  ok màu thì hơi bị chói  cảm ơn cty nhiêu      ,Hài lòng
13183,13183,ok,Hài lòng
13184,13184,sách rất hay,Cực kì hài lòng
13185,13185,giao nhanh,Cực kì hài lòng
13186,13186,chất vải đẹp,Hài lòng
13187,13187,hàng xịn xò  trong mức giá  mỗi tội băng tần  khá nhỏ  được trong phòng khách nhà mình thôi,Cực kì hài lòng
13188,13188,quần mặc nhẹ   vừa   rất ưng ý,Hài lòng
13189,13189,tai nghe tốt chống ồn chống vang đóng gói đầy đủ cẩn thận,Cực kì hài lòng
13190,13190,chưa dùng thử nhưng hàng xịn xò  cầm chắc tay,Cực kì hài lòng
13191,13191,bàn ủi ra hơi nước nhiều  rất nóng  nhiều lúc táp vào tay rất nóng  sử dụng khá tiện,Hài lòng
13192,13192,tôi khá hài lòng về dịch vụ và sản phẩm đã giao của tiki và hứa hẹn sẽ tiếp tục ủng hộ nhiều mặt hàng khác nữa ,Hài lòng
13193,13193,ko thích nhận xét cũng bắt nhận xét là sao,Rất không hài lòng
13194,13194,hàng khá là ok  phù hợp với túi tiền,Hài lòng
13195,13195,thủy tinh quá dày  dày gấp đôi các hộp cơm thông thường  giăng cao su giữ đũa và muỗng cũng chưa được hoàn thiện tốt  tuy nhiên muỗng và đũa đẹp  nắp đóng khít  mua hàng lnl lần này ko như mong đợi lắm,Hài lòng
13196,13196,giao sai màu ,Rất không hài lòng
13197,13197,ngon,Hài lòng
13198,13198,đóng gói kỹ càng  mới dùng thấy ổn  khi máy chiên hơi ồn  nếu có thêm sp khuyến mại kèm thì good,Hài lòng
13199,13199,giao khá lâu  đặt  nhưng tách đơn nên mới chỉ nhận được ,Hài lòng
13200,13200,may kh cẩn thận ,Rất không hài lòng
13201,13201,chưa ưng chất vải lắm,Hài lòng
13202,13202,sách đẹp và hay nhưng tiki dạo này giao hàng chậm quá,Hài lòng
13203,13203,ghế ngồi êm  có một số chổ bị chợt  lắp ghép dễ dàng  cái nắp màu đen ở chổ để tay một thời gian cứ bị rớt ra ,Hài lòng
13204,13204,xinh lắm ạ,Cực kì hài lòng
13205,13205,nồi siêu thích  nấu rất ngon  có chức năng đối lưu nấu ngon   nhanh hơn,Cực kì hài lòng
13206,13206,hàng khá tốt đến giờ cẫn dùng ngon lành nha,Cực kì hài lòng
13207,13207,nội dung không hợp với mình lắm ,Cực kì hài lòng
13208,13208,ok,Hài lòng
13209,13209,màu chưa đẹp,Hài lòng
13210,13210,tiki giao hàng nhanh  test thử thấy bình giữ được nóng lâu  ngoại quan đẹp  tuy nhiên vẫn chưa hết mùi nhựa ở nắp bình dù đã rửa kĩ  chắc mấy ngày nữa mới hết mùi được ,Cực kì hài lòng
13211,13211,rất ưng ý  ,Cực kì hài lòng
13212,13212,chất của màu đen hơi thô và đường chỉ k chắc chắn  mình mặc lần đầu tiên và đến cuối ngày thì chiếc đó đã bị bục  phần chỉ ở phần ống quần ,Rất không hài lòng
13213,13213,cuốn sách k phù hợp lứa tuổi của tôi cho nên thấy chưa hấp dẫn cảm ơn tác giả và nhà xuất bản về bề ngoài cuốn sách k có gì để chê cả,Hài lòng
13214,13214,đã nhận hàng cài đặt đơn giản chất lượng vượt trội,Cực kì hài lòng
13215,13215,tốt  mua qua thẻ hsbc dc giảm   máy xài mượt mà ,Cực kì hài lòng
13216,13216,âm thanh thì ok   còn pin thì sài r mới bt   nhìn qua thì khá sang xịn,Cực kì hài lòng
13217,13217,hàng nguyên seal  chưa active  iphone  mới  không có củ sạc và tai nghe  bù lại có cáp sạc nhanh ,Cực kì hài lòng
13218,13218,sao tai nghe  bên ko nghe đc shop hỗ trợ nhé   m mới lấy hàng hôm qua giờ mới sdung và bị như vậy ,Rất không hài lòng
13219,13219,sách xinh lắm luôn mng ưi  mặc dù lần này không có bọc chống sốc nhưng trộm zía sách hong bị nát hay gấp góc  giao hàng siêu siêu nhanh  đặt   mà   đã giao rùi  rcm nên mua nha mng ui,Cực kì hài lòng
13220,13220,giao hàng đúng hẹn,Cực kì hài lòng
13221,13221,nước sẽ bị chảy ra ở nắp ,Rất không hài lòng
13222,13222,sách ko mới lắm  mình tính mua đem đi tặng mà thấy bìa hơi cũ có nhiều vết gạch mờ để chéo thấy rõ   thôi tạm chấp nhận,Hài lòng
13223,13223,bàn ủi phun nước như bình tưới cây chứ không phải hơi nước ,Rất không hài lòng
13224,13224,ngứa gãi  cái là đụng chạm chức năng khác  quá nhạy,Hài lòng
13225,13225,bị móp méo  số    ,Hài lòng
13226,13226,nội dung sách thì không cần bình luận rồi vì rất hay  nhưng lần này tiki giao hàng qúa ẩu  hộp ngoài nát bét  bọc sách thì rách bươm  mấy quyển khác còn không bọc luôn  nhận hàng mở ra mà hoảng hốt   ,Rất không hài lòng
13227,13227,giao hàng chậm quá  ko sử dụng đc lúc cần ,Rất không hài lòng
13228,13228,về giao hàng  siêu nhanh  đặc biệt trong mùa dịch  nên không có gì phải phàn nàn   về nội dung  mặc dù hiểu mục đích của tác giả là đơn giản hoá lý thuyết về tâm lý học hành vi  để người đọc có thể dễ dàng tiếp cận  hiểu và áp dụng  tuy nhiên  với mình thì nó lại đơn giản quá  thậm chí sơ sài  vì chỉ đưa ra các ví dụ thực nghiệm  không có nhiều giải thích hay kiến thức chứng minh  nói chung đọc giải trí thì ổn  nhưng với ai muốn tìm hiểu sâu về tâm lý học thì cuốn này chưa đáp ứng yêu cầu ,Hài lòng
13229,13229,ha ng ok,Hài lòng
13230,13230,good,Cực kì hài lòng
13231,13231,ổn,Cực kì hài lòng
13232,13232,like,Hài lòng
13233,13233,ok  chua dung nhưng thấy đẹp,Cực kì hài lòng
13234,13234,hơn mong đợi   chất vải rất ưng ý  ghế đẹp   đạt yêu cầu   đã mua cái thứ   ,Cực kì hài lòng
13235,13235,tai nghe chất âm ổn ko quá hay nhìn vừa tai nghe đc,Cực kì hài lòng
13236,13236,nhỏ gọn tiện lợi,Cực kì hài lòng
13237,13237,giá hợp lý   size bé   size so với quần đang mặc   chỉ  hợp mặc ở nhà   bất tiện vì không có  cái túi quần nào   quần mỏng nhẹ thoáng mát   tụt phát ra ngay,Cực kì hài lòng
13238,13238,sản phẩm tuyệt vời,Hài lòng
13239,13239,sử dụng ok  hơi đau xíu  pin lâu,Cực kì hài lòng
13240,13240,mac rat vua  dung voi gia tien,Hài lòng
13241,13241,nhận được sách sớm hơn mình tưởng  sách được bọc kĩ càng  sách chữ in đều  mình mua lúc giảm   nhưng chất lượng sách thì ok ko cần nói  chỉ có một chút phần bị nếp lại ở bọc sách nhưng ko sao  shipper giao hàng nhanh thân thiện  sách hay  mọi người nên mua thử  ,Cực kì hài lòng
13242,13242,hàng nghe rỏ rất ok sẻ mời bạn bè ủng hộ shop,Cực kì hài lòng
13243,13243,keo dính đầy ở gáy sách      ,Hài lòng
13244,13244,nồi tốt  đã mua cái này là thứ  rồi,Cực kì hài lòng
13245,13245,ko hài lòng ,Rất không hài lòng
13246,13246,mẫu sắc  kiểu dáng rất đẹp giá lại ok,Rất không hài lòng
13247,13247,giao hàng nhanh và nguyên vẹn hàng  mình dùng gần  tuần rồi nhưng vẫn phải theo dõi thêm xem thế nào ,Hài lòng
13248,13248,dùng được  tháng thì không ra hơi  logo lock n lock trông     không giống hàng chính hãng,Rất không hài lòng
13249,13249,dùng siêu thích luôn ạ  hàng chính hãng  ship nhanh  ,Cực kì hài lòng
13250,13250,ok,Cực kì hài lòng
13251,13251,chất liệu quần ok   nhưng m ko nhận được màu đã chọn   sai màu  ,Hài lòng
13252,13252,phục vụ của shop quá tồi  ,Rất không hài lòng
13253,13253,thiết kế chưa được sắc nét lắm  các khớp nối chưa được liền mạch  ,Hài lòng
13254,13254,sách hay  đẹp,Hài lòng
13255,13255,sách là bạn của những người yêu mến sự khôn ngoan,Hài lòng
13256,13256,tuyệt vời,Cực kì hài lòng
13257,13257,không hài lòng  vải không okie,Rất không hài lòng
13258,13258,đóng gói k chắc chắn,Hài lòng
13259,13259,mát nhưng chọn nhầm size nên rộng quá,Hài lòng
13260,13260,rất khó gắn vào tai và ko xuất hiện phần trăm pin,Rất không hài lòng
13261,13261,phom quá xấu ,Rất không hài lòng
13262,13262,cuốn này nói về tâm lí học nhưng ko quá trừu tượng  dễ đọc  dể hiểu  nói chung là hay  còn hai cuốn nữa nói về biểu cảm và tính cách các bạn nên tìm hiểu thêm,Cực kì hài lòng
13263,13263,ổn  pin xài lâu  tính năng  tự dừng hơi bị bất tiện  m chải răng toàn hơn   lúc đầu ko biết đó là tính năng  còn tưởng lỗi  cứ đang chải răng phê pha  đb là đnag mode  trắng răng  cái máy nghỉ ngang  rất bất tiện  còn tưởng mát điện ko luôn  xong phải đọc lại hdsd mới hiểu nó là tính năng ,Hài lòng
13264,13264,chất lượng sản phẩm kém ,Rất không hài lòng
13265,13265,từ    đến   mới nhân hàng,Rất không hài lòng
13266,13266,em mua lần thứ  rồi  ko có gì phải chê cả  ,Hài lòng
13267,13267,áo rách ntn ko hiểu phải mặc ntn luôn ,Rất không hài lòng
13268,13268,sản phẩm đẹp như hình  thời gian giữ nhiệt cực lâu  bỏ đá vào hôm trước và hôm sau đá vẫn còn  phần nắp có hơi thoát nhiệt li ti một ít  nhưng khi mình để nằm ngang thì không bị chảy nước ra ngoài  nhìn chung là rất hài lòng với giá này ,Cực kì hài lòng
13269,13269,cảm ơn shop ,Hài lòng
13270,13270,chất lượng ổn,Cực kì hài lòng
13271,13271,chạy êm   máy ngon trong tầm giá,Cực kì hài lòng
13272,13272,chất mát   đường may được ,Hài lòng
13273,13273,cảm ơn mình đã nhận được hàng,Cực kì hài lòng
13274,13274,tiền sao hàng vậy ,Rất không hài lòng
13275,13275, ngày là nhận được hàng bọc sơ sài quá,Cực kì hài lòng
13276,13276,ok,Hài lòng
13277,13277,bỏ ra  mà mua đc đôi giày ko thể chấp nhận đc ,Rất không hài lòng
13278,13278,tai nghe hiện nghe nhạc tốt  pin dùng được lâu  nhưng sao máy của tôi không dùng nghe gọi được  shop hỗ trợ với ,Cực kì hài lòng
13279,13279,đơn hang hôp đumg com e co tui vãi sao shop giao ko co z,Rất không hài lòng
13280,13280,chất ok rất đáng tiền ,Hài lòng
13281,13281,dạo hàng tào lao ,Rất không hài lòng
13282,13282,cũng dk ,Hài lòng
13283,13283,ship nhanh,Hài lòng
13284,13284,bán hàng toàn up ảnh photoshop   có cảm giác bị lừa tình ,Rất không hài lòng
13285,13285,áo xấu như quỷ giặt xong cứng ngắc   áo mỏng như gì á   làm ăn gian dối cẩu thả ,Rất không hài lòng
13286,13286,hàng chính hãng  đẹp,Cực kì hài lòng
13287,13287,nồi xịn  xài êm  nấu nhieu món sẽ review tiếp  ,Cực kì hài lòng
13288,13288,cũng tạm được,Hài lòng
13289,13289,lắp đặt theo bảng hướng dẫn  tuy nhiên có  con ốc bị vênh không vào ren  cần thêm thời gian sử dụng để đánh giá,Hài lòng
13290,13290,cảm ứng không mượt  nhạy   ấn mạnh mới ăn mặc dù chưa dán màn hình đã v   chất lượng kém,Rất không hài lòng
13291,13291,hàng nguyên seal nguyên tem,Cực kì hài lòng
13292,13292,ok ok ok,Hài lòng
13293,13293,lần đầu tiên mua hàng điện tử ps cảm thấy rất hài lòng nha  thiết kế đẹp  có vẻ rất xịn xò nữa  chất lượng tốt  nên mua nha mn ơi ,Cực kì hài lòng
13294,13294,được,Cực kì hài lòng
13295,13295,sản phẩm nguyên đai nguyên kiện  rất hài lòng khi sử dụng dịch vụ tiki now,Cực kì hài lòng
13296,13296,sản phẩm ok   giao hàng nhanh   nhận hàng trong ngày,Cực kì hài lòng
13297,13297,chất lượng sản phẩm rất kém đóng gói sản phẩm rất kém shop phục vụ rất kém rất không đáng tiền ,Rất không hài lòng
13298,13298,giao hàng nhanh hơn dự kiến  sách nặng gần   hơi móp nhẹ ở cuối của gáy sách  tổng quan là ổn  chưa đọc hết từng trang nên ko biết thiếu trang hay lỗi font chữ hay ko  mua lúc sale còn  ,Cực kì hài lòng
13299,13299,mua cho ba mà toan mau tuoi sag  nhận hang xong ông k mac cai nao luon ,Hài lòng
13300,13300,mới nhận hàng chiều nay  quần vải dày  đẹp ,Hài lòng
13301,13301,hay lắm ạ,Hài lòng
13302,13302,tai nghe tiếng tệ  nghe đau tai và đau đầu  rè và chua  mua xong h k nghe đc k biết phải làm gì với nó   ,Rất không hài lòng
13303,13303,hết hàng ko báo trc tự ý thay thế sp mình cố ý đặt đồ  cho mặc rộng rãi mà shop lại giao bộ đồ  thì mà kiểu gì nhưng mình có  đã mặc vừa xít và hơi chật nách ,Rất không hài lòng
13304,13304,hàng giao nhanh   chưa khui  chờ con bâybysugờ khui hộp đẹp  ,Cực kì hài lòng
13305,13305,sản phẩm rất tốt  mình mua luôn  nồi cho gia đình rồi,Cực kì hài lòng
13306,13306,sách hay  giúp mình hiểu hơn về những gì đang diễn ra trong suy nghĩ của mình  tuy nhiên đợt này tiki tệ quá  mình đặt cả hơn  ngày mới giao dù sp thì vẫn sale ào ào nha,Cực kì hài lòng
13307,13307,ko ngon  hạt bị hỏng sâu nhiều,Rất không hài lòng
13308,13308,mình thích cái ly lắm ly y chang trên hình shop rất uy tín rao hàng nhanh hơn dự kiến,Hài lòng
13309,13309,sách bé hơn mình nghĩ  nội dung cũng tạm ổn  tác giả đầu tư trích dẫn  phân tích cũng ok  do tác giả còn trẻ nên chiếu sâu diễn giải  phân tích chưa tới   khen thiết kế bìa đẹp nha,Hài lòng
13310,13310,đây là một câu chuyện nhẹ nhàng sâu lắng  tôi đã phải kiềm chế rơi nước mắt biết bao lần  tôi cảm nhận một tâm hồn trong trẻo của nhân vật  tôi không dám chắc là hiểu hết được ý nghĩa của nó nhưng tôi vẫn rút ra được nhiều bài học cho chính mình  hy vọng các bạn cũng có những trải nghiệm   đặc biệt  như tôi ,Cực kì hài lòng
13311,13311,sản phẩm chất lượng  đánh răng rất đã và khá sạch  với những người chưa từng dùng bàn chải điện thì nên dùng chế độ chăm sóc nướu để làm quen trước ,Cực kì hài lòng
13312,13312,hơi yếu  nhưng dùng cũng tạm ổn,Hài lòng
13313,13313,binh thuong,Hài lòng
13314,13314,chào tiki  trong hộp của mình bị thiếu  núm vặn giữ nước  như hình  mình đã tìm kỹ rồi  nhờ liên hệ giúp,Rất không hài lòng
13315,13315,shop gởi thiếu  món hàng ,Rất không hài lòng
13316,13316,dây đeo ko đc chắc chắn  dùng  lần đứt dây luôn ,Cực kì hài lòng
13317,13317,tranh thủ khuyến mãi hết hạn,Hài lòng
13318,13318,sách hơi cũ một tí  bị ướt một xíu mình không biết bị sao  và  sao vì giai hàng quá lâu  hơn  tháng trời mới nhận được  thiệt sự mình muốn huỷ đơn cho rồi luôn á chứ  đợi mà quạo,Rất không hài lòng
13319,13319,chất lượng kém sạc kg tốt,Rất không hài lòng
13320,13320,tai nghe bên trái nhỏ hơn bên phải  vào windows không chỉnh được luôn,Hài lòng
13321,13321,cảm ơn shop   ,Hài lòng
13322,13322,tiki giao hàng rất nhanh dự kiến  ngày mới giao mà chưa đc  ngày đã giao r  ,Cực kì hài lòng
13323,13323,sài ổn,Hài lòng
13324,13324,sạc xịn,Cực kì hài lòng
13325,13325,giày thì face rồi không biết loại mấy ở clip còn có tem mác   với giá này mn có thểm tham khảo thêm có nhiều shop bán tầm  thôi  ,Rất không hài lòng
13326,13326,sop làm ăn k uy tín ,Rất không hài lòng
13327,13327,nồi to dùng ok,Cực kì hài lòng
13328,13328,xuyên tường yếu,Hài lòng
13329,13329,thời gian giao hàng hơi chậm ,Rất không hài lòng
13330,13330,nhìn chung khá là ok phù hợp so vs giá tiền ,Hài lòng
13331,13331,bìa sách rất xinh lun ạ  giao tới thì vẫn còn bọc đàng hoàng thẳng tắp lun at,Cực kì hài lòng
13332,13332,chất vải tương đối tốt  mỗi tội k có  cái túi nào  muốn đi bộ ra ngoài k có đựng chìa khoá,Cực kì hài lòng
13333,13333,giao hàng nhanh  chưa sd nên chưa đánh giá đc,Hài lòng
13334,13334,vải nilon mỏng    đường may ẩu  chất lượng rẻ tiền  giá  là quá đắt ,Rất không hài lòng
13335,13335,giao lần đầu không gọi điện thoại như kêu người nhận không trả lời  sản phẩm tốt,Hài lòng
13336,13336,xài tamn dc à cái ống quần hơi nhỏ,Hài lòng
13337,13337,quá thất vọng ,Rất không hài lòng
13338,13338,giao hàng không có bọc nhựa chơi mình đi má    sách bị mốc  bìa bị hạt đen lấm chấm,Rất không hài lòng
13339,13339,sách nguyên seal  có màng bọc co đầy đủ  khổ sách nhỏ gọn  sách không quá dày  có thể mang đi dễ dàng  giao hàng nhanh  mình ở hn  ,Cực kì hài lòng
13340,13340,mình hay mua đồ công nghệ trên sàn tiki  vì giá ok và hàng tikitrading nữa nên yên tâm về chết lượng nè    ,Cực kì hài lòng
13341,13341,máy new seal nhưng giao hàng lâu quá,Hài lòng
13342,13342,sản phẩm chất lượng lắm nha mọi người  âm thanh hay  giá cả hợp lý  ưng lắm nè,Cực kì hài lòng
13343,13343,đóng gói đẹp,Hài lòng
13344,13344,ko như mong đợi ,Rất không hài lòng
13345,13345,mới dùng được  phút thấy rất ổn  click chuột k nghe tiếng kêu ,Hài lòng
13346,13346,máy đúng chính hiệu nguyên seal  chỉ có shipper là chưa hài lòng thôi ,Cực kì hài lòng
13347,13347,    đánh giá không tính điểm không nhận được hàng  hàng bị mất hay thế nào ko rõ  khi về chung cư thì ko thấy hàng,Rất không hài lòng
